sno,Count_of_sizes,Name_of_colors,Product_code
1935,3.0,PUMA White-For All Time Red-PUMA Navy,382111_18
1936,5.0,PUMA Black-Lime Smash,382111_20
1937,1.0,Puma Black-Puma Black-Puma White,383892_01
1938,4.0,Puma White-Blue Coral,307014_01
1939,3.0,Puma Black-Puma Black,307014_02
1940,1.0,Peacoat-Puma White,384139_04
1941,2.0,Puma White-Sunset Pink-Sunset Pink,384139_13
1942,3.0,Strong Blue-Puma White-Puma Black,307015_01
1943,1.0,Puma Black-Puma Team Gold,390396_01
1944,1.0,High Risk Red-Puma Black,390396_02
1945,8.0,black-white,360262_01
1946,7.0,peacoat-white,360262_02
1947,10.0,Puma Black-Puma White,360262_11
1948,4.0,Hero Blue-PUMA White,360262_12
1949,2.0,Pearl Pink-Vivid Violet,360262_13
1950,5.0,Inky Blue-PUMA White,360262_14
1951,4.0,Pinktastic-PUMA White,360262_15
1952,1.0,peacoat-white,360263_02
1953,2.0,Puma White-Puma Black,360263_08
1954,1.0,Puma Black-Puma Black,360263_10
1955,,"CASTLEROCK-Puma White
: Sold Out",360263_24
1956,,"black-white
: Sold Out",360263_01
1957,,"Puma Black-Puma Black-Puma White
: Sold Out",372279_01
1958,1.0,Star Sapphire-Puma White,372279_14
1959,5.0,Puma Black-Dark Shadow-High Risk Red,385070_02
1960,4.0,Chocolate Brown-Pebble,385070_04
1961,2.0,Puma Black-Silver-Puma White,386921_04
1962,4.0,Peacoat-Quarry,374782_02
1963,4.0,Puma Black-High Risk Red,374782_01
1964,2.0,Puma Black-Navy Blazer,386921_01
1965,1.0,Thyme-Spectra Yellow,380358_04
1966,2.0,Puma Black-CASTLEROCK,375104_01
1967,2.0,Puma Black-Marshmallow,375104_02
1968,3.0,Puma Black-Silver,380358_01
1969,1.0,Ash Gray-PUMA White-Pumpkin Pie,394623_02
1970,6.0,Bold Blue-Dark Night-PUMA White,394623_03
1971,6.0,PUMA Black-Apricot-Evening Sky,388833_01
1972,6.0,Blazing Blue-Vibrant Orange-Blue Wash,388833_02
1973,6.0,Quarry-Nimbus Cloud-Asphalt,388833_03
1974,,"Dark Night-Speed Green
: Sold Out",388833_04
1975,5.0,Peacoat-Limepunch,385072_03
1976,2.0,Chocolate Brown-Pebble,385072_05
1977,5.0,PUMA Black-Gray Violet,385072_06
1978,1.0,Dark Coal-Sedate Gray-PUMA Black,394625_01
1979,6.0,New Navy-Bright Melon-Dark Coal,394625_02
1980,6.0,Spring Fern-Eucalyptus-Dark Coal,394625_03
1981,6.0,PUMA Black-Dark Coal-PUMA Team Royal,394623_01
1982,4.0,Puma Black-Puma Team Gold,385316_01
1983,1.0,Midnight Green-Frosty Green-Puma Black,385316_03
1984,6.0,Dark Shadow-Cordovan,385316_04
1985,6.0,PUMA Black-Parisian Night-Firelight,391427_02
1986,1.0,Quarry-Dark Slate-Dark Denim,391427_03
1987,4.0,Chocolate Brown-Pale Khaki,380275_03
1988,6.0,Puma Black-Surf The Web,380275_02
1989,6.0,Parisian Night-Deep Dive-Filtered Ash,392442_02
1990,6.0,Fizzy Lime-PUMA Black,392442_01
1991,,"Sailing Blue-PUMA White-Paradise Green
: Sold Out",388047_02
1992,2.0,Puma Black-Nimbus Cloud,388887_01
1993,3.0,Chocolate Brown-Pristine,388887_02
1994,1.0,Puma Black-Dark Shadow-High Risk Red,384460_01
1995,1.0,Dark Shadow-Quarry-Puma Black,384460_02
1996,2.0,Burnt Olive-Puma Black,384460_05
1997,1.0,Quarry-Dark Denim,384460_07
1998,1.0,Forest Night-Pristine,385170_08
1999,6.0,Clyde Royal-PUMA Black-Nitro Blue,394622_01
2000,6.0,Concrete Gray-Shadow Gray-Yellow Blaze,394622_02
2001,6.0,Eucalyptus-Green Moss-Amber,394622_03
2002,3.0,Black Coffee-Pristine,394239_02
2003,5.0,Dark Shadow-Cordovan,394239_01
2004,6.0,Chili Oil-PUMA Black-Quarry,393861_01
2005,2.0,Limestone-QUIET SHADE-PUMA Black,393861_03
2006,4.0,CASTLEROCK-Deep Apricot-PUMA Black,388047_01
2007,3.0,Peacoat-Light Lime,388839_01
2008,6.0,CASTLEROCK-Dandelion,388839_02
2009,1.0,Dark Slate-Sailing Blue-Fizzy Light,385317_05
2010,6.0,Quarry-Spectra Yellow,384459_04
2011,6.0,PUMA Black-Fizzy Apple,384459_03
2012,1.0,Puma Black-Mineral Yellow,385170_01
2013,6.0,High Risk Red-PUMA Black,385329_04
2014,6.0,Dark Denim-Nitro Blue,385329_05
2015,6.0,High Risk Red-PUMA Black-Silver,385317_04
2016,4.0,PUMA Black-Quarry-Fizzy Light,385326_04
2017,3.0,Spellbound-Quarry-Vibrant Orange,385326_06
2018,6.0,Peacoat-Nitro Blue-Dark Denim,391427_01
2019,1.0,Dark Shadow-High Risk Red,374846_01
2020,3.0,Dark Denim-Puma Black-Puma White,374846_02
2021,2.0,Puma Black-Puma White,374846_04
2022,6.0,Cool Mid Gray-Lime Squeeze-PUMA White,310753_03
2023,6.0,Inky Blue-Spring Fern-PUMA White,310753_02
2024,6.0,Olive Drab-Myrtle,310740_02
2025,6.0,PUMA Black-Concrete Gray,310740_03
2026,6.0,PUMA Black-Yellow Burst-PUMA White,310740_01
2027,6.0,Ash Gray-Shadow Gray-Pelé Yellow,398101_02
2028,6.0,Clyde Royal-Blissful Blue-PUMA White,398101_03
2029,6.0,PUMA Black-Ultra Blue-PUMA White,398101_01
2030,6.0,Inky Blue-Navy Blazer-Yellow Burst,310760_02
2031,6.0,Dark Coal-PUMA Black-PUMA White,310760_03
2032,6.0,Cool Dark Gray-PUMA Black-Concrete Gray,310760_01
2033,6.0,Concrete Gray-PUMA White-Navy Blazer,310756_02
2034,6.0,PUMA Black-Cool Dark Gray-Lemon Meringue,310756_01
2035,6.0,PUMA Black-PUMA White,310761_03
2036,6.0,Navy Blazer-PUMA Black-Strong Red,310761_01
2037,6.0,Cool Mid Gray-Cool Dark Gray-Spring Fern,310423_02
2038,6.0,PUMA Black-Lemon Meringue-Cool Mid Gray,310423_03
2039,6.0,Flat Dark Gray-PUMA White-Racing Blue,310423_01
2040,6.0,Ash Gray-Hot Heat-Bold Blue,310424_03
2041,6.0,PUMA Black-Spring Fern-Racing Blue,310424_01
2042,6.0,Ash Gray-Lime Smash-PUMA Black,395828_02
2043,6.0,PUMA White-PUMA Navy,395828_03
2044,6.0,Dark Coal-PUMA Black-Ash Gray,395828_01
2045,6.0,PUMA Black-PUMA White-Lemon Meringue,310581_01
2046,6.0,Inky Blue-Persian Blue-Hot Heat,310581_02
2047,6.0,Persian Blue-PUMA White,310420_02
2048,9.0,PUMA Black-PUMA Black,310420_03
2049,5.0,Evening Sky-Spring Fern-Flat Dark Gray,310422_02
2050,5.0,PUMA Black-Cool Dark Gray-PUMA White,310422_01
2051,5.0,Yellow Burst-PUMA Black,310583_01
2052,6.0,Ash Gray-Persian Blue-PUMA White,310583_02
2053,5.0,PUMA Black-Asphalt-For All Time Red,310772_01
2054,5.0,PUMA Navy-Harbor Mist-Tangerine,310772_02
0,4,NAVY/LIGHT BLUE,124885-NVLB
1,5,GREY/PINK,124885-GYPK
2,4,BLUE,172078-BLLM
3,4,PINK,172079-PKPR
4,3,LLIGHT BLUE,172078-LTBL
5,5,BLACK/MULTI,124942-BKMT
6,4,PURPLE,172079-PUR
7,6,MMAUVE,149710-MVE
8,2,GREY,149710-GRY
9,6,MMAUVE,149710-MVE
10,3,GREY/PINK,128924-GYPK
11,2,BLACK/WHITE,149817-BKW
12,2,BLACK/WHITE,149817-BKW
13,2,MMAUVE,149817-MVE
14,3,NAVY/BLUE,128924-NVBL
15,2,ROSE GOLD,149591-RSGD
16,2,BLACK/GOLD,149591-BKGD
17,2,BLACK/GOLD,149591-BKGD
18,2,MMAUVE,136541-MVE
19,0,GREY,136541-GRY
20,2,GREY,149710-GRY
21,2,WHITE/RED,177965-WRD
22,5,TEAL,172053-TEAL
23,4,MMAUVE,172053-MVE
24,5,GRAY/PINK,172053-GYPK
25,2,BLACK/WHITE,177960-BKW
26,2,BLACK/WHITE,177960-BKW
27,2,BLACK/RED,177964-BKRD
28,2,MULTI,177960-MLT
29,2,BLACK/RED,177967-BKRD
30,2,PLUM,150020-PLUM
31,3,NNNAVY,150020-NVY
32,5,NAVY/BLUE,130008-NVBL
33,5,BLACK/PURPLE,130008-BKPR
34,6,PPINK,172034-PNK
35,6,SLATE,172034-SLT
36,1,TEAL,172034-TEAL
37,5,WHITE,155507-WRNV
38,2,WHITE/RED/PINK,155507-WRPK
39,2,LLLIGHT PINK,155507-LTPK
40,3,RUST,73690-RST
41,0,PURPLE,73690-PUR
42,0,MMAUVE,73690-MVE
43,3,MINT,73690-MNT
44,6,SLATE,73690-SLT
45,0,PLUM,73690-PLUM
46,2,BLUSH,73690-BLSH
47,5,DARK MAUVE,73690-DKMV
48,0,YELLOW,73690-YEL
49,5,DDARK RED,73690-DKRD
50,0,PPINK,73690-PNK
51,5,LLIGHT BLUE,73690-LTBL
52,5,WHITE,177981-WMLT
53,0,BLACK/MULTI,177981-BKMT
54,5,LLLIGHT PINK,177138-LTPK
55,5,BLACK,149389-BKMT
56,4,NATURAL,149389-NTBK
57,5,GGREEN,177138-GRN
58,2,MMAUVE,177421-MVE
59,3,BLACK/PINK,150024-BKPK
60,3,NAVY/LAVENDER,150024-NVLV
61,6,BBURGUNDY,140220-BURG
62,6,RRUST,140220-RUST
63,6,TAN,140220-TAN
64,0,NAVY/GREY,140220-NVGY
65,0,DARK TAUPE,140220-DKTP
66,2,NNNAVY,140226-NVY
67,6,MMAUVE,140221-MVE
68,0,BLACK/WHITE,140221-BKW
69,0,LILAC,140221-LIL
70,5,BBLACK,140220-BBK
71,2,ROSE,140226-ROS
72,1,NNNAVY,140235-NVY
73,1,SAGE,140235-SAGE
74,4,BBLACK,124963-BBK
75,2,NNNAVY,140460-NVY
76,0,LLLIGHT PINK,140460-LTPK
77,4,PLUM,124569-PLUM
78,4,GREY,124569-GRY
79,6,WHITE/MULTI,172025-WMLT
80,3,CHARCOAL/BLUE,128571-CCBL
81,2,BLACK/BURGUNDY,128571-BKBU
82,1,GOLD,140431-GLD
83,3,BBLACK,32495ID-BBK
84,3,MMAUVE,32495ID-MVE
85,2,NAVY/PINK,14234ID-NVPK
86,1,PINK/YELLOW,14234ID-PKYL
87,0,NAVY/ORANGE,14234ID-NVOR
88,5,BLACK/MULTI,140465-BKMT
89,5,NNNAVY,124963-NVY
90,6,TAUPE/PINK,124735-TPPK
91,5,BBURGUNDY,124735-BURG
92,5,BBLACK,158156-BBK
93,5,NNNAVY,140459-NVY
94,5,NATURAL/BLUE,104251-NTBL
95,0,BLACK/LIGHT PINK,104251-BKLP
96,0,NAVY/BLUE,104251-NVBL
97,5,ROSE,104251-ROS
98,2,WHITE/PINK,128320-WPK
99,0,PLUM,128320-PLUM
100,4,MMAUVE,128320-MVE
101,1,BBLACK,140221-BBK
102,2,ROSE,128320-ROS
103,1,PURPLE,119783-PUR
104,1,BBLACK,119783-BBK
105,2,SAGE,104164-SAGE
106,3,MMAUVE,104164-MVE
107,0,NAVY/BLUE,104164-NVBL
108,1,CCHARCOAL,104164-CHAR
109,0,RASPBERRY,104164-RAS
110,3,PLUM,104164-PLUM
111,3,SLATE,104164-SLT
112,6,MMAUVE,124536-MVE
113,5,BLACK/HOT PINK,124863-BKHP
114,0,GREY/PINK,124863-GYPK
115,5,NAVY/HOT PINK,124933-NVHP
116,2,BLACK/WHITE,12837-BKW
117,0,NNNAVY,12837-NVY
118,0,LLLIGHT PINK,12837-LTPK
119,0,SLATE,12837-SLT
120,5,PEWTER,119548-PEW
121,5,BBBBLACK,124955-BLK
122,5,NNNAVY,124955-NVY
123,5,BLUSH,113564-BLSH
124,5,LLLIGHT PINK,111174-LTPK
125,5,NAVY/HOT PINK,124524-NVHP
126,1,BLACK/WHITE,124198-BKW
127,4,BLACK/HOT PINK,124890-BKHP
128,2,BLACK/AQUA,128346-BKAQ
129,6,NNNAVY,136579-NVY
130,5,NAVY/PINK,124912-NVPK
131,5,BLACK/TURQUOISE,124912-BKTQ
132,4,PINK/ORANGE,124912-PKOR
133,2,NAVY/MULTI,149568-NVMT
134,2,BLACK/MULTI,149967-BKMT
135,5,NAVY/MULTI,149957-NVMT
136,5,LIGHT GREY/CORAL,149957-LGCL
137,3,NEON PINK/YELLOW,149957-NPYL
138,6,BBLACK,177177-BBK
139,2,PINK/ORANGE,177105-PKOR
140,0,LIGHT BLUE,177105-LBPK
141,0,PURPLE,177105-PRBK
142,4,LIME/BLUE,246078-LMBL
143,3,BLACK,246079-BKW
144,1,GRAY,246078-GRY
145,3,NAVY,246079-NVCL
146,6,NNNAVY,232455-NVY
147,6,BBBBLACK,232455-BLK
148,6,NNNAVY,232455-NVY
149,7,NAVY/ORANGE,232451-NVOR
150,6,BLACK/RED,232451-BKRD
151,7,NAVY/ORANGE,232451-NVOR
152,4,CHARCOAL/LIME,232451-CCLM
153,6,RED/YELLOW,246053-RDYL
154,5,BLACK/WHITE,246053-BKW
155,0,BLUE/LIME,246053-BLLM
156,4,BLUE/YELLOW,246053-BLYL
157,8,CHARCOAL/BLUE,246053-CCBL
158,5,GREEN,246062-GROR
159,1,GREY,204804-GRY
160,2,NNNAVY,204804-NVY
161,7,TEAL,246034-TEAL
162,5,CHARCOAL/LIME,246034-CCLM
163,6,NAVY/YELLOW,246034-NVYL
164,7,BBLACK,246034-BBK
165,4,NAVY/BLUE,246082-NVBL
166,4,GRAY/ORANGE,246082-GYOR
167,3,WHITE/BLUE/RED,210745-WBLR
168,1,BLACK/WHITE,210745-BKW
169,2,WWWHITE,183240-WHT
170,1,BLACK/WHITE,210745-BKW
171,2,BBLACK,183010-BBK
172,1,BBLACK,232458-BBK
173,1,BBLACK,232458-BBK
174,3,OOLIVE,232451-OLV
175,3,NNNAVY,232458-NVY
176,3,BLACK/GREY,232629-BKGY
177,4,NAVY/BLUE,232629-NVBL
178,3,YELLOW,183070-YEL
179,0,BBBBLACK,183070-BLK
180,4,NAVY/GREY,232626-NVGY
181,4,OOLIVE,232626-OLV
182,0,OFF WHITE,183010-OFWT
183,4,BROWN,183186-BRCK
184,4,CHARCOAL/RED,237300-CCRD
185,0,BBBBLACK,237300-BLK
186,0,NNNAVY,237300-NVY
187,3,BLACK/CHARCOAL,237300-BKCC
188,1,BLACK/WHITE,220389-BKW
189,2,NNNAVY,220389-NVY
190,5,BBLACK,220359-BBK
191,7,TTAUPE,220359-TPE
192,1,BBBBLACK,216278-BLK
193,1,BBBBLACK,216278-BLK
194,4,NNNAVY,216278-NVY
195,4,NNNAVY,216278-NVY
196,4,GGREY/BLACK,220185-GYBK
197,2,BROWN,220185-BRN
198,3,DARK GREY,216491-DKGY
199,3,DARK GREY,216491-DKGY
200,4,NNNAVY,216491-NVY
201,1,NAVY/ORANGE,220336-NVOR
202,5,BLACK/LIME,220336-BKLM
203,6,BLACK/WHITE,229142-BKW
204,4,NNNAVY,229142-NVY
205,4,NNNAVY,216491-NVY
206,4,NNNAVY,232450-NVY
207,5,BBURGUNDY,232450-BURG
208,7,CCHARCOAL,216259-CHAR
209,0,BBLACK,216259-BBK
210,1,NNNAVY,232456-NVY
211,0,BBLACK,232456-BBK
212,3,BBLACK,220338-BBK
213,8,NNNAVY,220338-NVY
214,1,NAVY/ORANGE,216562-NVOR
215,6,GREY,216562-GRY
216,4,CCHARCOAL,216126-CHAR
217,0,TTAUPE,216126-TPE
218,0,NNNAVY,216126-NVY
219,6,BBLACK,216126-BBK
220,7,BBLACK,246021-BBK
221,5,WWWHITE,246021-WHT
222,3,BLACK/WHITE,232504-BKW
223,6,NNNAVY,232504-NVY
224,2,BBLACK,232504-BBK
225,3,TTAUPE,216267-TPE
226,8,NNNAVY,216267-NVY
227,5,BLACK/WHITE,216527-BKW
228,4,GREY/RED,216205-GYRD
229,6,NAVY/ORANGE,216205-NVOR
230,4,TTAUPE,216205-TPE
231,0,BBLACK,216205-BBK
232,4,NNNAVY,216401-NVY
233,6,CCHARCOAL,216401-CHAR
234,1,BLACK/WHITE,216401-BKW
235,1,NNNAVY,210058-NVY
236,4,BBLACK,216116-BBK
237,0,CHARCOAL/ORANGE,216116-CCOR
238,0,NAVY/GOLD,216116-NVGD
239,5,NAVY/ORANGE,216527-NVOR
240,2,BBLACK,232318-BBK
241,2,CHARCOAL/BLACK,232318-CCBK
242,4,BLACK/WHITE,232318-BKW
243,4,NAVY/GREY,232318-NVGY
244,5,NATURAL/GREY,232318-NTGY
245,8,BBLACK,220223-BBK
246,5,GREY,220223-GRY
247,3,BBLACK,232591-BBK
248,5,NAVY/BLACK,232591-NVBK
249,4,BBLACK/MULTI,232219-BMLT
250,0,BLACK/MULTI,232219-BKMT
251,0,NATURAL/MULTI,232219-NTMT
252,2,BLACK/BLUE,246075-BKBL
253,4,LIME,246075-LIME
254,4,WHITE/MULTI,220825-WMLT
255,5,NAVY/MULTI,220825-NVMT
256,1,BBBBLACK,204350-BLK
257,3,BLACK/GREY,229022-BKGY
258,2,NNNAVY,229022-NVY
259,7,BBLACK,229022-BBK
260,3,BBBBLACK,204346-BLK
261,1,DARK BROWN,204346-CDB
262,7,BROWN,229022-BRN
263,2,BLACK/BLUE,216244-BKBL
264,6,BBBBLACK,237256-BLK
265,6,TEAL/BLACK,232634-TLBK
266,3,NAVY/ORANGE,232321-NVOR
267,6,BBBBLACK,232321-BLK
268,2,OOLIVE,232321-OLV
269,1,WHITE/RED/NAVY,237350-WRNV
270,4,NATURAL/BLACK,237482-NTBK
271,5,BLACK/WHITE,237482-BKW
272,1,CHOCOLATE/BLUE,216189-CHBL
273,4,BLACK/WHITE/RED,216189-BKWR
274,6,LIME/BLACK,232661-LMBK
275,6,TEAL,232661-TEAL
276,0,GREY,232661-GRY
277,2,OOLIVE,216123-OLV
278,0,BBLACK,216123-BBK
279,5,NNNAVY,216123-NVY
280,3,GREY,216123-GRY
281,6,BLUE/ORANGE,232664-BLOR
282,5,BLACK/LIME,232664-BKLM
283,5,NNNAVY,237259-NVY
284,5,NAVY/LIME,237259-NVLM
285,2,NNNAVY,232325-NVY
286,0,CCHARCOAL,232325-CHAR
287,5,MMULTI,237486-MULT
288,0,WHITE YELLOW,237486-WYL
289,5,LIME,220351-LIME
290,4,CHARCOAL/ORANGE,220351-CCOR
291,5,GREY/BLUE,220351-GYBL
292,1,RED/BLACK,232384-RDBK
293,0,BBLACK,232384-BBK
294,0,OFF WHITE,232384-OFWT
295,1,CHARCOAL/ORANGE,232384-CCOR
296,3,OOLIVE,118000-OLV
0,5,"Kettle, Black", BM5578-005
1,2,"Cordovan, Black", BM5578-231
2,4,"Black, Graphite", BM0159-010
3,5,"Collegiate Navy, Red Quartz", BM0159-468
4,4,"Black, Graphite", BM0159-010
5,5,"Collegiate Navy, Red Quartz", BM0159-468
6,5,"Oatmeal, Beach", BM5372-241
7,3,"Graphite, Dark Adobe", BM5372-053
8,5,"Mud, Squash", BM5372-255
9,5,"Mud, Abyss", BM7536-255
10,6,"Peatmoss, Black", BM7536-213
11,3,"Light Cloud, Sea Salt", BM5371-020
12,2,"Cordovan, Squash", BM5371-231
13,1,"Nori, Black", BM5371-384
14,3,"Collegiate Navy, Black", BM5371-468
15,5,"Oatmeal, Beach", BM5372-241
16,3,"Graphite, Dark Adobe", BM5372-053
17,5,"Mud, Squash", BM5372-255
18,5,"Mud, Abyss", BM7536-255
19,6,"Peatmoss, Black", BM7536-213
20,3,"Light Cloud, Sea Salt", BM5371-020
21,2,"Cordovan, Squash", BM5371-231
22,1,"Nori, Black", BM5371-384
23,3,"Collegiate Navy, Black", BM5371-468
24,5,"Oatmeal, Beach", BM5372-241
25,3,"Graphite, Dark Adobe", BM5372-053
26,5,"Mud, Squash", BM5372-255
27,4,"Black, White", BM0166-010
28,4,"Mountain, Admiral", BM0166-441
29,4,"Black, Graphite", BM0486-010
30,4,"Mosstone, Golden Yellow", BM0486-302
31,2,"DARK GREY, BLACK", BM6940-089
32,5,"Canvas Tan, Black", BM6940-247
33,2,"Black, White", BM5953-012
34,4,"Canvas Tan, Black", BM5953-247
35,1,"Deep Water, Spark", BM0659-317
36,3,"Black, White", BM0659-010
37,3,"Mud, Dark Adobe", BM0834-255
38,1,"Kettle, Black", BM8210-005
39,3,"Cordovan, Gold Amber", BM8210-231
40,4,"Cordovan, Curry", BM0111-231
41,4,"Gravel, Black", BM0111-339
42,3,"Pebble, Black", BM7444-227
43,4,"Nori, Gold Amber", BM7444-383
44,4,"Cordovan, Curry", BM0111-231
45,4,"Gravel, Black", BM0111-339
46,2,"Black, Black", BM8043-010
47,3,"Dark Stone, Dark Stone", BM8043-278
48,3,"Mosstone, Mosstone", BM8043-302
49,4,"Black, Graphite", BM0486-010
50,4,"Mosstone, Golden Yellow", BM0486-302
51,3,"Pebble, Black", BM7444-227
52,4,"Nori, Gold Amber", BM7444-383
53,4,"Black, White", BM0166-010
54,4,"Mountain, Admiral", BM0166-441
55,2,"Black, Red Jasper", BM3530-010
56,3,"Dark Grey, Silver Grey", BM3530-089
57,1,"Warm Copper, Black", BM3530-858
58,1,"Graphite, Dark Adobe", BM0829-053
59,3,"Abyss, Fission", BM0829-439
60,2,"Black, Black", BM8043-010
61,3,"Dark Stone, Dark Stone", BM8043-278
62,3,"Mosstone, Mosstone", BM8043-302
63,7,"Black, Owl", YM8651-010
64,1,"Graphite, Dark Adobe", BM0829-053
65,3,"Abyss, Fission", BM0829-439
66,1,"Black, Solar", BM0156-010
67,1,"Dark Moss, Mango", BM0156-367
68,1,"Dark Mountain, Steam", BM0156-478
69,1,"Kettle, Mountain Red", BM0155-005
70,2,"Black, White", BM6578-010
71,2,"Ocean Blue, Collegiate Navy", BM6578-417
72,2,"Black, Black", BM8043-010
73,3,"Dark Stone, Dark Stone", BM8043-278
74,3,"Mosstone, Mosstone", BM8043-302
75,2,Cordovan, BM0833-231
76,2,"Black, Red Jasper", BM3530-010
77,3,"Dark Grey, Silver Grey", BM3530-089
78,1,"Warm Copper, Black", BM3530-858
79,2,"Black, Red Jasper", BM3530-010
80,3,"Dark Grey, Silver Grey", BM3530-089
81,1,"Warm Copper, Black", BM3530-858
82,1,"Black, Solar", BM0156-010
83,1,"Dark Moss, Mango", BM0156-367
84,1,"Dark Mountain, Steam", BM0156-478
85,2,"DARK GREY, BLACK", BM6940-089
86,5,"Canvas Tan, Black", BM6940-247
87,3,"Light Cloud, Sea Salt", BM5371-020
88,2,"Cordovan, Squash", BM5371-231
89,1,"Nori, Black", BM5371-384
90,3,"Collegiate Navy, Black", BM5371-468
91,2,"DARK GREY, BLACK", BM7573-089
92,1,"Nori, Black", BM7573-383
93,2,"Black, Light Sand", BM7615-010
94,2,"Nori, Golden Yellow", BM7615-383
95,2,"Black, White", BM4980-010
96,1,"Kettle, Black", BM8210-005
97,3,"Cordovan, Gold Amber", BM8210-231
98,1,"Black, Solar", BM0156-010
99,1,"Dark Moss, Mango", BM0156-367
100,1,"Dark Mountain, Steam", BM0156-478
101,2,"Black, White", BM6578-010
102,2,"Ocean Blue, Collegiate Navy", BM6578-417
103,2,"Nori, Black", BM8538-383
104,2,"Ti Grey Steel, Spicy", BM8538-033
105,2,"Nori, Black", BM8538-383
106,2,"Ti Grey Steel, Spicy", BM8538-033
107,2,"Black, Light Sand", BM7615-010
108,2,"Nori, Golden Yellow", BM7615-383
109,2,"DARK GREY, BLACK", BM7573-089
110,1,"Nori, Black", BM7573-383
111,2,"Black, White", BM5953-012
112,4,"Canvas Tan, Black", BM5953-247
113,3,"Light Cloud, Sea Salt", BM5371-020
114,2,"Cordovan, Squash", BM5371-231
115,1,"Nori, Black", BM5371-384
116,3,"Collegiate Navy, Black", BM5371-468
117,1,"Deep Water, Spark", BM0659-317
118,3,"Black, White", BM0659-010
119,2,"Black, Graphite", BM8525-010
120,5,"Kettle, Black", BM5578-005
121,2,"Cordovan, Black", BM5578-231
122,3,"Black, Dark Grey", BL5578-010
123,5,"Graphite, Icy Morn", BL5578-053
124,3,"Black, Dark Grey", BL5578-010
125,5,"Graphite, Icy Morn", BL5578-053
126,5,"Icy Morn, Black", BL0159-329
127,5,"Black, Velvet Cove", BL0159-010
128,5,"Icy Morn, Black", BL0159-329
129,5,"Black, Velvet Cove", BL0159-010
130,5,"Black, Graphite", BL9797-010
131,5,"Sea Salt, Light Cloud", BL9797-125
132,2,"Black, White", BL0659-012
133,3,"Dark Grey, Electric Turquoise", BL0659-089
134,5,"Black, White", BL0659-010
135,5,"Ancient Fossil, Wild Geranium", BL0659-271
136,3,"Black, White", BL5953-012
137,5,"Monument, Wild Fuchsia", BL5953-036
138,5,"Kettle, Black", BL5953-005
139,5,"Dark Sapphire, Key West", BL5953-471
140,5,"Light Cloud, Sea Wave", BL7444-020
141,5,"Steam, Peach", BL7444-086
142,5,"Canvas Tan, Blue Dusk", BL4497-247
143,5,"Shale Mauve, Peatmoss", BL4497-553
144,2,"Black, White", BL0659-012
145,3,"Dark Grey, Electric Turquoise", BL0659-089
146,5,"Black, White", BL0659-010
147,5,"Ancient Fossil, Wild Geranium", BL0659-271
148,5,"Light Cloud, Sea Wave", BL7444-020
149,5,"Steam, Peach", BL7444-086
150,4,"Kettle, Light Sand", BL6940-005
151,4,"Shale Mauve, Dark Grey", BL6940-553
152,2,"Black, White", BL0659-012
153,3,"Dark Grey, Electric Turquoise", BL0659-089
154,5,"Black, White", BL0659-010
155,5,"Ancient Fossil, Wild Geranium", BL0659-271
156,3,"Black, White", BL5953-012
157,5,"Monument, Wild Fuchsia", BL5953-036
158,5,"Kettle, Black", BL5953-005
159,5,"Dark Sapphire, Key West", BL5953-471
160,3,"Black, White", BL5953-012
161,5,"Monument, Wild Fuchsia", BL5953-036
162,5,"Kettle, Black", BL5953-005
163,5,"Dark Sapphire, Key West", BL5953-471
164,4,"Steam, Frosted Purple", BL7615-088
165,3,"Shale Mauve, Graphite", BL7615-553
166,5,"Black, Graphite", BL9797-010
167,5,"Sea Salt, Light Cloud", BL9797-125
168,4,Black, BL0829-010
169,4,"Marionberry, Snowcap", BL0829-616
170,4,"Steam, Frosted Purple", BL7615-088
171,3,"Shale Mauve, Graphite", BL7615-553
172,4,"Graphite, Dolphin", BL0156-053
173,3,"Light Sand, Sea Wave", BL0156-193
174,5,"Canvas Tan, Blue Dusk", BL4497-247
175,5,"Shale Mauve, Peatmoss", BL4497-553
176,3,"Black, Deep Wave", BL0155-012
177,2,"Graphite, Dusty Green", BL0155-053
178,4,"Marionberry, Deep Water", BL0155-616
179,4,Black, BL0829-010
180,4,"Marionberry, Snowcap", BL0829-616
181,3,"Dark Grey, Dark Coral", BL7573-089
182,1,"Black, Ti Grey Steel", BL7573-010
183,1,"Mosstone, Blue Dusk", BL7573-302
184,3,"Black, White", BL5953-012
185,5,"Monument, Wild Fuchsia", BL5953-036
186,5,"Kettle, Black", BL5953-005
187,5,"Dark Sapphire, Key West", BL5953-471
188,4,"Kettle, Light Sand", BL6940-005
189,4,"Shale Mauve, Dark Grey", BL6940-553
190,3,"Black, Deep Wave", BL0155-012
191,2,"Graphite, Dusty Green", BL0155-053
192,4,"Marionberry, Deep Water", BL0155-616
193,4,"Kettle, Dark Grey", BL5372-006
194,1,"Ancient Fossil, Light Lichen", BL5372-275
195,4,"Graphite, Dolphin", BL0156-053
196,4,"Light Sand, Sea Wave", BL0156-193
197,6,"Black, Salmon Rose", YL8651-010
198,6,"Ti Grey Steel, Sage Leaf", YL8651-033
199,6,"Black, Salmon Rose", YL8651-010
200,6,"Ti Grey Steel, Sage Leaf", YL8651-033
201,1,Black, BL1661-010
202,1,Pebble, BL0834-227
203,Na,Black, BL1652-010
204,4,"Kettle, Dark Grey", BL5372-006
